,scripting,rendering,loading,painting,JS Frame,Layout,Parse HTML,Recalculate Style,Run Microtasks,Paint,Compile Script,Minor GC,Update Layer Tree,Parse Stylesheet,Composite Layers,Evaluate Script,Hit Test,XHR Ready State Change,firstPaint,forcedReflowEvents,fps.mean,fps.variance,fps.sd,fps.lo,fps.hi,Timestamp,AudioHandlers,Documents,Frames,JSEventListeners,LayoutObjects,MediaKeySessions,MediaKeys,Nodes,Resources,ContextLifecycleStateObservers,V8PerContextDatas,WorkerGlobalScopes,UACSSResources,RTCPeerConnections,ResourceFetchers,AdSubframes,DetachedScriptStates,ArrayBufferContents,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,DevToolsCommandDuration,ScriptDuration,V8CompileDuration,TaskDuration,TaskOtherDuration,ThreadTime,ProcessTime,JSHeapUsedSize,JSHeapTotalSize,FirstMeaningfulPaint,DomContentLoaded,NavigationStart,connectEnd,connectStart,domComplete,domContentLoadedEventEnd,domContentLoadedEventStart,domInteractive,domLoading,domainLookupEnd,domainLookupStart,fetchStart,loadEventEnd,loadEventStart,navigationStart,redirectEnd,redirectStart,requestStart,responseEnd,responseStart,secureConnectionStart,unloadEventEnd,unloadEventStart,Animation Frame Fired,Image Decode,XHR Load,Major GC,fps,Fire Idle Callback
0,103.91900050640106,41.31599986553192,17.0749990940094,5.037000417709351,84.42100083827972,32.38800001144409,15.732999205589294,6.590999960899353,5.22599995136261,3.793000340461731,3.7039999961853027,2.2029999494552612,2.0119999647140503,1.341999888420105,1.2440000772476196,7.1559998989105225,0.32499992847442627,0.14299988746643066,0.578099,5,53.69,1518.0,38.96,20.53,112.33,583989.758748,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.032218,0.005851,0.019006,0.097175,0.003686,0.235041,0.077105,0.258701,0.625,5364772.0,7086080.0,0.0,583989.614445,583989.059939,1608598744946,1608598744946,1608598745312,1608598745190,1608598745190,1608598745190,1608598744951,1608598744637,1608598744637,1608598744636,1608598745312,1608598745312,1608598744635,0,0,1608598744946,1608598744948,1608598744947,0,0,0,1.065999984741211,0,0,0,0,0
0,111.85599994659424,39.26900005340576,17.95899987220764,4.574999928474426,91.50099980831146,30.82099997997284,15.878999948501587,6.05400013923645,5.240000009536743,3.2739999294281006,3.9760000705718994,2.2730000019073486,2.154999852180481,2.0799999237060547,1.3009999990463257,7.88100004196167,0.2390000820159912,0.14800000190734863,0.595101,5,62.87,1659.71,40.74,27.89,123.43,583991.634279,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.030667,0.005331,0.017627,0.104601,0.003974,0.237536,0.075336,0.259533,0.65625,5390304.0,7086080.0,0.0,583991.50984,583990.939362,1608598746829,1608598746828,1608598747190,1608598747085,1608598747084,1608598747084,1608598746834,1608598746515,1608598746515,1608598746514,1608598747190,1608598747190,1608598746514,0,0,1608598746829,1608598746831,1608598746830,0,0,0,0.8370000123977661,0,0,0,0,0
0,94.66400015354156,39.954999923706055,15.410999417304993,4.395999550819397,75.54500043392181,31.32199990749359,13.943999528884888,6.416000008583069,5.087999939918518,3.264999508857727,3.1710000038146973,2.322999954223633,2.0260000228881836,1.466999888420105,1.13100004196167,7.340999960899353,0.19099998474121094,0.1699998378753662,0.569331,5,55.29,223.98,14.97,30.64,55.56,583993.561592,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.031133,0.005553,0.015151,0.088483,0.003198,0.217348,0.07383,0.251144,0.671875,5373040.0,7086080.0,0.0,583993.431439,583992.888763,1608598748773,1608598748772,1608598749121,1608598749007,1608598749007,1608598749007,1608598748777,1608598748465,1608598748465,1608598748464,1608598749121,1608598749121,1608598748464,0,0,1608598748773,1608598748774,1608598748774,0,0,0,1.0260000228881836,0,0,0,0,0
0,104.43800103664398,43.41099977493286,16.294999599456787,5.030999422073364,83.26100099086761,34.335999965667725,14.845999479293823,6.843999624252319,5.064999938011169,3.895999550819397,5.21999990940094,2.5080000162124634,2.097000241279602,1.4490001201629639,1.1349998712539673,7.434000134468079,0.13399994373321533,0.14100003242492676,0.579476,5,47.06,358.47,18.93,19.22,59.5,583995.485428,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.034157,0.005861,0.019717,0.096604,0.005344,0.245219,0.083536,0.270394,0.734375,5382904.0,7086080.0,0.0,583995.330997,583994.779579,1608598750670,1608598750669,1608598751036,1608598750907,1608598750906,1608598750906,1608598750674,1608598750356,1608598750356,1608598750355,1608598751036,1608598751036,1608598750355,0,0,1608598750670,1608598750671,1608598750671,0,0,0,0.8090000152587891,0,0,0,0,0
0,107.69500017166138,39.92199993133545,15.667999863624573,4.958999752998352,87.71200013160706,31.317000031471252,14.688999891281128,6.33899986743927,4.764000058174133,3.720999836921692,4.218000054359436,2.658000111579895,2.1050000190734863,0.9789999723434448,1.2379999160766602,7.445000052452087,0.16100001335144043,0.1919999122619629,0.566592,5,53.47,848.2,29.12,19.97,96.13,583997.450393,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.031132,0.005666,0.017621,0.100628,0.004212,0.237974,0.078715,0.258204,0.734375,5374020.0,7086080.0,0.0,583997.292323,583996.748699,1608598752639,1608598752638,1608598753007,1608598752868,1608598752868,1608598752867,1608598752644,1608598752325,1608598752325,1608598752324,1608598753007,1608598753007,1608598752324,0,0,1608598752639,1608598752640,1608598752640,0,0,0,0.7059998512268066,0,0,0,0,0
0,101.63499963283539,41.32099962234497,16.057000398635864,4.8480000495910645,78.11400020122528,31.681999921798706,14.608000040054321,7.0829997062683105,8.105000019073486,3.29800021648407,2.9499999284744263,3.5429999828338623,2.3959999084472656,1.449000358581543,1.5499998331069946,7.052000045776367,0.16000008583068848,0.4759993553161621,0.560201,5,55.15,425.56,20.63,19.98,87.03,571017.318437,0.0,6.0,2.0,311.0,117.0,0.0,0.0,376.0,73.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,13.0,0.031522,0.006273,0.040106,0.091184,0.002951,0.251809,0.079773,0.278904,0.703125,5329388.0,9969664.0,0.0,571017.094604,571016.559768,1608585772440,1608585772440,1608585772847,1608585772670,1608585772669,1608585772669,1608585772445,1608585772136,1608585772136,1608585772135,1608585772847,1608585772847,1608585772135,0,0,1608585772441,1608585772442,1608585772441,0,0,0,1.3950001001358032,0,0,0,0,0
0,101.2339997291565,41.53699970245361,15.742999911308289,4.53700053691864,81.47199976444244,30.590999960899353,14.020999908447266,8.823999762535095,6.025999903678894,3.4370005130767822,3.1369999647140503,2.7670000791549683,1.9929999113082886,1.722000002861023,1.100000023841858,6.993000149726868,0.12900006771087646,0.22899973392486572,0.568315,5,51.8,2136.65,46.22,19.29,124.49,583999.586306,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,9.0,0.030434,0.00822,0.017844,0.094047,0.003157,0.231382,0.07768,0.256972,0.734375,5369832.0,7086080.0,0.0,583999.444477,583998.899515,1608598754782,1608598754782,1608598755139,1608598755020,1608598755019,1608598755019,1608598754786,1608598754476,1608598754476,1608598754475,1608598755139,1608598755139,1608598754475,0,0,1608598754783,1608598754784,1608598754783,0,0,0,0.6100001335144043,0,0,0,0,0
0,118.1049998998642,54.52799987792969,16.944000005722046,7.705999851226807,97.45600008964539,33.76400005817413,15.89300000667572,14.317000031471252,7.816999912261963,3.491000175476074,3.0420001745224,4.106000065803528,5.961999773979187,1.0509999990463257,4.154999613761902,0.3649998903274536,0.48500001430511475,0.1369999647140503,1.555935,5,51.99,1665758.65,1290.64,7.85,9615.39,594962.766651,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,30.0,0.033657,0.013018,0.019401,0.107091,0.003041,0.306119,0.129911,0.354893,1.0,5659504.0,7348224.0,0.0,594962.393092,594961.001039,1608609717610,1608609717609,1608609718252,1608609717905,1608609717904,1608609717904,1608609717624,1608609717308,1608609717308,1608609716514,1608609718252,1608609718252,1608609716512,0,0,1608609717610,1608609717611,1608609717611,0,0,0,5.1819998025894165,0.060000061988830566,0,0,0,0
0,116.81300008296967,51.554999589920044,18.266000628471375,8.356000661849976,99.67599928379059,31.731000065803528,16.666000485420227,13.412999629974365,6.113999962806702,3.335000514984131,3.4320000410079956,2.494999885559082,6.138999938964844,1.6000001430511475,4.939000129699707,0.2980002164840698,0.27199995517730713,0.1540001630783081,1.484807,5,55.93,52835.12,229.86,26.25,1727.12,594966.816373,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,32.0,0.032075,0.012066,0.01727,0.107151,0.003411,0.293603,0.12163,0.33502,1.03125,5646116.0,7348224.0,0.0,594966.489029,594965.037502,1608609721701,1608609721701,1608609722307,1608609722002,1608609722001,1608609722001,1608609721713,1608609721400,1608609721400,1608609720551,1608609722307,1608609722307,1608609720550,0,0,1608609721701,1608609721702,1608609721702,0,0,0,4.64400053024292,0.0820000171661377,0,0,0,0
0,95.87500071525574,44.95900082588196,15.584999799728394,7.160000205039978,78.89800035953522,30.90499997138977,14.934999823570251,8.884000062942505,7.7900002002716064,5.103999853134155,3.1410000324249268,3.199000120162964,3.669000744819641,0.6499999761581421,2.0560003519058228,0.5029999017715454,1.5010000467300415,0.5449999570846558,4.206272,5,37.5,139151.7,373.03,24.19,4629.63,585501.917135,0.0,6.0,2.0,314.0,117.0,0.0,0.0,377.0,75.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,17.0,0.030879,0.007558,0.044278,0.086359,0.003192,0.278084,0.105818,0.430416,3.28125,5580784.0,9707520.0,0.0,585501.752682,585497.592399,1608600254344,1608600254343,1608600257440,1608600257328,1608600257328,1608600257328,1608600254349,1608600254042,1608600254042,1608600253168,1608600257440,1608600257440,1608600253167,0,0,1608600254344,1608600254345,1608600254344,0,0,0,1.7990001440048218,0,0,0,0,0
0,95.38499963283539,45.27900040149689,16.453999876976013,6.4599997997283936,80.46499955654144,31.80900013446808,15.23200011253357,9.124000072479248,6.4040000438690186,3.6289998292922974,2.877999782562256,2.177000045776367,4.170000195503235,1.2219997644424438,2.794000029563904,0.47800004482269287,0.17599999904632568,0.1390000581741333,1.454285,5,48.6,36262.57,190.43,23.48,1035.2,594970.482523,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,17.0,0.031903,0.007964,0.01689,0.087075,0.002893,0.252138,0.105413,0.312772,0.859375,5602428.0,7348224.0,0.0,594970.258003,594968.831656,1608609725525,1608609725525,1608609725974,1608609725771,1608609725770,1608609725770,1608609725530,1608609725223,1608609725223,1608609724345,1608609725974,1608609725974,1608609724344,0,0,1608609725526,1608609725527,1608609725526,0,0,0,2.8440001010894775,0.03699994087219238,0,0,0,0
0,104.88599991798401,55.61100089550018,15.900000095367432,8.563999652862549,86.04400026798248,33.289000153541565,14.3160001039505,15.452000141143799,6.085000038146973,2.8849998712539673,3.3109999895095825,3.402999997138977,6.724000573158264,1.5839999914169312,5.641999840736389,0.5180000066757202,0.14600002765655518,0.16499996185302734,1.466359,5,60.11,62336.6,249.67,25.89,1488.1,594974.238038,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,36.0,0.033406,0.014047,0.016665,0.093946,0.003337,0.27613,0.114729,0.326582,0.859375,5649620.0,7348224.0,0.0,594973.924142,594972.485676,1608609729194,1608609729194,1608609729730,1608609729436,1608609729436,1608609729436,1608609729200,1608609728892,1608609728891,1608609728000,1608609729730,1608609729730,1608609727998,0,0,1608609729194,1608609729195,1608609729195,0,0,0,5.359999656677246,0.03699994087219238,0,0,0,0
0,144.78899919986725,59.68299973011017,16.95300018787384,11.466999053955078,123.24899971485138,31.7260000705719,15.563000321388245,19.49400007724762,6.460000157356262,3.3779993057250977,3.371000051498413,3.351999878883362,8.252999544143677,1.3899998664855957,8.05299973487854,0.3499997854232788,0.21000003814697266,0.12000012397766113,1.501154,5,61.44,33195.64,182.2,26.17,1108.65,594978.223572,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,48.0,0.031915,0.018866,0.023607,0.133321,0.003352,0.340043,0.128982,0.360879,1.234375,5367340.0,9707520.0,0.0,594977.73182,594976.26337,1608609732965,1608609732965,1608609733706,1608609733244,1608609733244,1608609733244,1608609732970,1608609732663,1608609732663,1608609731777,1608609733706,1608609733706,1608609731775,0,0,1608609732966,1608609732967,1608609732966,0,0,0,7.886999487876892,0.03600001335144043,0,0,0,0
0,118.21699965000153,61.263999462127686,17.529000282287598,8.798999547958374,100.21999990940094,38.835999846458435,15.993000388145447,14.91100001335144,6.396000027656555,3.1100000143051147,3.317999839782715,2.305000066757202,7.357999563217163,1.5359998941421509,5.651999473571777,0.4000002145767212,0.15900003910064697,0.11700010299682617,1.476289,5,59.27,218643.83,467.59,26.57,4237.29,594982.187272,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,38.0,0.038912,0.014025,0.020766,0.108917,0.0033,0.305536,0.119616,0.336288,0.890625,5788384.0,7348224.0,0.0,594981.829219,594980.378935,1608609737089,1608609737088,1608609737674,1608609737342,1608609737341,1608609737341,1608609737094,1608609736786,1608609736786,1608609735891,1608609737674,1608609737674,1608609735891,0,0,1608609737089,1608609737090,1608609737090,0,0,0,5.460999488830566,0.037000060081481934,0,0,0,0
0,140.7339996099472,54.3789986371994,17.050999641418457,12.065000414848328,116.92800092697144,31.418000102043152,16.174999833106995,15.774999499320984,7.20799994468689,3.6460002660751343,3.828000068664551,4.5019999742507935,7.040999054908752,0.8759998083114624,8.382000088691711,0.5920000076293945,0.14499998092651367,0.15600013732910156,1.491559,5,66.51,2963492.46,1721.48,25.56,18867.91,594986.118191,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,52.0,0.031482,0.014537,0.016926,0.128976,0.003934,0.317612,0.121757,0.351681,1.0625,5849692.0,9707520.0,0.0,594985.709227,594984.247246,1608609740955,1608609740954,1608609741607,1608609741222,1608609741221,1608609741221,1608609740961,1608609740653,1608609740653,1608609739760,1608609741607,1608609741607,1608609739759,0,0,1608609740955,1608609740956,1608609740956,0,0,0,7.519998550415039,0.037000060081481934,0,0,0,0
0,116.66100025177002,49.692999958992004,18.717999696731567,7.2010005712509155,100.07100045681,30.734000325202942,17.11199975013733,12.449999928474426,6.0,3.340000629425049,3.2660000324249268,2.450000047683716,6.3379998207092285,1.6059999465942383,3.8240000009536743,0.4519999027252197,0.17099988460540771,0.1109999418258667,1.480233,5,52.45,64352.28,253.68,24.43,1607.72,594990.406081,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,27.0,0.030787,0.011431,0.016397,0.107818,0.00331,0.282897,0.113154,0.325907,0.84375,5634308.0,7348224.0,0.0,594990.156647,594988.700933,1608609745401,1608609745400,1608609745897,1608609745669,1608609745668,1608609745668,1608609745406,1608609745100,1608609745100,1608609744215,1608609745898,1608609745897,1608609744213,0,0,1608609745401,1608609745402,1608609745402,0,0,0,4.310999870300293,0.03699994087219238,0,0,0,0
0,105.73700034618378,47.23199987411499,17.513999581336975,5.885000109672546,90.77900063991547,32.96599996089935,16.305999636650085,9.763000011444092,6.6519999504089355,2.952000141143799,3.2419999837875366,2.4220000505447388,4.354999899864197,1.2079999446868896,2.878000020980835,0.4069998264312744,0.14800000190734863,0.14800012111663818,1.403676,5,50.13,35253412.88,5937.46,25.89,52631.5,594994.023239,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,18.0,0.033109,0.008506,0.017259,0.096903,0.003219,0.266285,0.107289,0.310498,0.734375,5620160.0,7348224.0,0.0,594993.780044,594992.402527,1608609749046,1608609749045,1608609749514,1608609749292,1608609749292,1608609749292,1608609749051,1608609748744,1608609748744,1608609747917,1608609749514,1608609749514,1608609747914,0,0,1608609749046,1608609749047,1608609749046,0,0,0,2.086999773979187,0.0549999475479126,0,0,0,0
0,98.66800034046173,49.501999855041504,19.46299958229065,6.6449995040893555,82.51400017738342,33.449999928474426,17.679999828338623,11.066999912261963,6.33299994468689,2.835999608039856,3.499000072479248,2.6549999713897705,4.8140000104904175,1.7829997539520264,3.7089998722076416,0.7039999961853027,0.17100000381469727,0.2470000982284546,1.455556,5,49.74,251320.13,501.32,25.51,3401.36,594997.721478,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0,20.0,0.033591,0.010204,0.021613,0.089768,0.003508,0.270567,0.111883,0.312968,0.828125,5619300.0,7348224.0,0.0,594997.461947,594996.03182,1608609752734,1608609752734,1608609753205,1608609752974,1608609752974,1608609752973,1608609752739,1608609752433,1608609752432,1608609751544,1608609753205,1608609753205,1608609751543,0,0,1608609752735,1608609752736,1608609752735,0,0,0,2.7160000801086426,0.10000002384185791,0,0,0,0
0,122.17400002479553,47.460999965667725,18.37299996614456,4.835000157356262,101.6670001745224,37.13800001144409,16.838999927043915,7.49099999666214,7.2019999623298645,3.2670000791549683,3.6419999599456787,2.8109999299049377,2.6869999766349792,1.534000039100647,1.568000078201294,6.065000057220459,0.14499998092651367,0.1929999589920044,0.62532,5,56.5,732.6,27.07,22.16,106.02,354374.485958,0.0,6.0,2.0,212.0,117.0,0.0,0.0,343.0,40.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.036862,0.006445,0.018896,0.113756,0.003645,0.269071,0.089467,0.286535,0.765625,5384096.0,7086080.0,0.0,354374.315955,354373.716911,1610576395619,1610576395618,1610576396051,1610576395902,1610576395902,1610576395902,1610576395624,1610576395306,1610576395306,1610576395303,1610576396052,1610576396052,1610576395303,0,0,1610576395619,1610576395621,1610576395620,0,0,0,0.593999981880188,0,0,0,0,0
0,106.87399989366531,45.76499992609024,15.86899983882904,4.918000102043152,87.56199991703033,34.82099997997284,14.627999901771545,7.951000094413757,6.093000054359436,3.513000011444092,3.8209999799728394,2.565999984741211,2.8379998803138733,1.2409999370574951,1.40500009059906,5.972000002861023,0.1549999713897705,0.11500000953674316,0.558304,5,31.3,2112.85,45.97,9.93,80.22,354370.042591,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,8.0,0.034438,0.00604,0.021343,0.09877,0.003817,0.245585,0.081177,0.265236,0.640625,5368604.0,7086080.0,0.0,354369.86775,354369.333457,1610576391232,1610576391232,1610576391604,1610576391454,1610576391453,1610576391453,1610576391236,1610576390921,1610576390921,1610576390919,1610576391604,1610576391604,1610576390919,0,0,1610576391232,1610576391233,1610576391233,0,0,0,0.7449999451637268,0,0,0,0,0
0,126.94700020551682,47.494000136852264,18.191000163555145,5.118000149726868,105.67300009727478,36.41499996185303,17.153000116348267,8.187000095844269,7.5760000348091125,3.8200000524520874,4.214000046253204,2.772000014781952,2.7310001254081726,1.0380000472068787,1.2980000972747803,5.62799996137619,0.16099995374679565,0.18499994277954102,0.617097,5,50.25,606.33,24.62,20.19,75.53,354383.13009,0.0,6.0,2.0,215.0,117.0,0.0,0.0,344.0,41.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,10.0,0.036224,0.007458,0.020023,0.117523,0.004094,0.275977,0.090655,0.287373,0.71875,5400768.0,7086080.0,0.0,354382.9722,354382.383003,1610576404284,1610576404284,1610576404690,1610576404558,1610576404558,1610576404558,1610576404289,1610576403970,1610576403970,1610576403969,1610576404690,1610576404690,1610576403968,0,0,1610576404284,1610576404286,1610576404285,0,0,0,0.8990001082420349,0,0,0,0,0
0,129.6500000357628,51.462000250816345,17.991999983787537,5.677999794483185,108.93099993467331,38.581000089645386,16.50899988412857,10.029000043869019,6.212000072002411,4.282999813556671,3.556000053882599,3.178000032901764,2.689000129699707,1.483000099658966,1.3949999809265137,6.790000021457672,0.1629999876022339,0.17299991846084595,0.61526,5,56.21,1090.03,33.02,21.5,96.75,354372.09522,0.0,6.0,2.0,209.0,117.0,0.0,0.0,342.0,39.0,12.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,11.0,0.038448,0.00924,0.019536,0.122825,0.003541,0.282875,0.089285,0.298918,0.765625,5360216.0,7086080.0,0.0,354371.933911,354371.350971,1610576393244,1610576393244,1610576393657,1610576393520,1610576393519,1610576393519,1610576393252,1610576392938,1610576392938,1610576392937,1610576393657,1610576393657,1610576392936,0,0,1610576393245,1610576393247,1610576393246,0,0,0,0.8100000023841858,0,0,0,0,0
0,832.5550000965595,110.32199993729591,14.18199998140335,15.712000101804733,735.6390001177788,39.84199997782707,13.219999969005585,61.86899995803833,6.671000003814697,11.853000104427338,3.3379999697208405,69.3449999988079,7.515999972820282,0.9620000123977661,3.8589999973773956,6.623000055551529,1.0950000286102295,1.1090001165866852,0.576345,5,19.31,1690.82,41.12,1.88,82.75,248835.414423,0.0,3.0,2.0,272.0,2729.0,0.0,0.0,2841.0,57.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,26.0,0.03976,0.061178,0.037164,0.818303,0.003353,1.168415,0.208657,1.058027,3.203125,49678768.0,65859584.0,0.0,248834.20252,248833.652639,1610470858360,1610470858360,1610470858727,1610470858599,1610470858598,1610470858598,1610470858365,1610470858050,1610470858050,1610470858049,1610470858727,1610470858727,1610470858049,0,0,1610470858360,1610470858361,1610470858361,0,0,0,2.0589998960494995,0,2.204999953508377,5.565999984741211,0,0
